match_id,inning,over,team1,team2,batting_team,winner,total_runs,player_dismissed,innings_wickets,innings_score,aim,remaining_runs,run_rate,required_run_rate,rr_diff,is_batting_team,target
7895,2,8,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,3,0,2,83,172.0,89.0,10.375,7.416666666666667,2.958333333333333,0,0
7895,2,9,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,14,0,2,97,172.0,75.0,10.777777777777779,6.818181818181818,3.9595959595959602,0,0
7895,2,10,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,2,1,3,99,172.0,73.0,9.9,7.3,2.6000000000000005,0,0
7895,2,11,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,10,0,3,109,172.0,63.0,9.909090909090908,7.0,2.9090909090909083,0,0
7895,2,12,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,6,0,3,115,172.0,57.0,9.583333333333334,7.125,2.458333333333334,0,0
7895,2,13,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,6,0,3,121,172.0,51.0,9.307692307692308,7.285714285714286,2.021978021978023,0,0
7895,2,14,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,5,0,3,126,172.0,46.0,9.0,7.666666666666667,1.333333333333333,0,0
7895,2,15,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,6,0,3,132,172.0,40.0,8.8,8.0,0.8000000000000007,0,0
7895,2,16,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,9,1,4,141,172.0,31.0,8.8125,7.75,1.0625,0,0
7895,2,17,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,11,0,4,152,172.0,20.0,8.941176470588236,6.666666666666667,2.2745098039215685,0,0
7895,2,18,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,5,0,4,157,172.0,15.0,8.722222222222221,7.5,1.2222222222222214,0,0
7895,2,19,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,Kings XI Punjab,11,0,4,168,172.0,4.0,8.842105263157896,4.0,4.842105263157896,0,0
7896,1,1,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,14,0,0,14,-1.0,-1.0,14.0,-1.0,-1.0,1,0
7896,1,2,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,7,1,1,21,-1.0,-1.0,10.5,-1.0,-1.0,1,0
7896,1,3,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,7,0,1,28,-1.0,-1.0,9.333333333333334,-1.0,-1.0,1,0
7896,1,4,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,6,0,1,34,-1.0,-1.0,8.5,-1.0,-1.0,1,0
7896,1,5,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,15,0,1,49,-1.0,-1.0,9.8,-1.0,-1.0,1,0
7896,1,6,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,8,0,1,57,-1.0,-1.0,9.5,-1.0,-1.0,1,0
7896,1,7,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,2,0,1,59,-1.0,-1.0,8.428571428571429,-1.0,-1.0,1,0
7896,1,8,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,9,0,1,68,-1.0,-1.0,8.5,-1.0,-1.0,1,0
7896,1,9,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,3,1,2,71,-1.0,-1.0,7.888888888888889,-1.0,-1.0,1,0
7896,1,10,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,16,0,2,87,-1.0,-1.0,8.7,-1.0,-1.0,1,0
7896,1,11,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,14,0,2,101,-1.0,-1.0,9.181818181818182,-1.0,-1.0,1,0
7896,1,12,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,10,0,2,111,-1.0,-1.0,9.25,-1.0,-1.0,1,0
7896,1,13,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,10,0,2,121,-1.0,-1.0,9.307692307692308,-1.0,-1.0,1,0
7896,1,14,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,5,0,2,126,-1.0,-1.0,9.0,-1.0,-1.0,1,0
7896,1,15,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,11,2,4,137,-1.0,-1.0,9.133333333333333,-1.0,-1.0,1,0
7896,1,16,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,5,0,4,142,-1.0,-1.0,8.875,-1.0,-1.0,1,0
7896,1,17,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,5,0,4,147,-1.0,-1.0,8.647058823529411,-1.0,-1.0,1,0
7896,1,18,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,13,0,4,160,-1.0,-1.0,8.88888888888889,-1.0,-1.0,1,0
7896,1,19,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,6,1,5,166,-1.0,-1.0,8.736842105263158,-1.0,-1.0,1,0
7896,1,20,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,16,2,7,182,-1.0,-1.0,9.1,-1.0,-1.0,1,0
7896,2,1,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,12,0,0,12,182.0,170.0,12.0,8.947368421052632,3.052631578947368,0,0
7896,2,2,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,4,1,1,16,182.0,166.0,8.0,9.222222222222221,-1.2222222222222214,0,0
7896,2,3,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,10,0,1,26,182.0,156.0,8.666666666666666,9.176470588235293,-0.5098039215686274,0,0
7896,2,4,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,20,0,1,46,182.0,136.0,11.5,8.5,3.0,0,0
7896,2,5,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,20,0,1,66,182.0,116.0,13.2,7.733333333333333,5.466666666666666,0,0
7896,2,6,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,5,1,2,71,182.0,111.0,11.833333333333334,7.928571428571429,3.904761904761905,0,0
7896,2,7,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,13,0,2,84,182.0,98.0,12.0,7.538461538461538,4.461538461538462,0,0
7896,2,8,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,4,1,3,88,182.0,94.0,11.0,7.833333333333333,3.166666666666667,0,0
7896,2,9,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,9,0,3,97,182.0,85.0,10.777777777777779,7.7272727272727275,3.050505050505051,0,0
7896,2,10,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,6,0,3,103,182.0,79.0,10.3,7.9,2.4000000000000004,0,0
7896,2,11,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,9,0,3,112,182.0,70.0,10.181818181818182,7.777777777777778,2.404040404040404,0,0
7896,2,12,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,6,0,3,118,182.0,64.0,9.833333333333334,8.0,1.833333333333334,0,0
7896,2,13,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,10,0,3,128,182.0,54.0,9.846153846153847,7.714285714285714,2.1318681318681323,0,0
7896,2,14,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,12,0,3,140,182.0,42.0,10.0,7.0,3.0,0,0
7896,2,15,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,10,1,4,150,182.0,32.0,10.0,6.4,3.5999999999999996,0,0
7896,2,16,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,7,1,5,157,182.0,25.0,9.8125,6.25,3.5625,0,0
7896,2,17,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,16,0,5,173,182.0,9.0,10.176470588235293,3.0,7.1764705882352935,0,0
7896,2,18,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,7,1,6,180,182.0,2.0,10.0,1.0,9.0,0,0
7896,2,19,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Kolkata Knight Riders,10,0,6,190,182.0,-8.0,10.0,-8.0,18.0,0,0
7897,1,1,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,7,1,1,7,-1.0,-1.0,7.0,-1.0,-1.0,1,0
7897,1,2,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,5,0,1,12,-1.0,-1.0,6.0,-1.0,-1.0,1,0
7897,1,3,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,10,0,1,22,-1.0,-1.0,7.333333333333333,-1.0,-1.0,1,0
7897,1,4,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,6,0,1,28,-1.0,-1.0,7.0,-1.0,-1.0,1,0
7897,1,5,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,15,0,1,43,-1.0,-1.0,8.6,-1.0,-1.0,1,0
7897,1,6,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,8,0,1,51,-1.0,-1.0,8.5,-1.0,-1.0,1,0
7897,1,7,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,9,1,2,60,-1.0,-1.0,8.571428571428571,-1.0,-1.0,1,0
7897,1,8,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,1,0,2,61,-1.0,-1.0,7.625,-1.0,-1.0,1,0
7897,1,9,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,6,1,3,67,-1.0,-1.0,7.444444444444445,-1.0,-1.0,1,0
7897,1,10,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,8,0,3,75,-1.0,-1.0,7.5,-1.0,-1.0,1,0
