id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue
1,2017,1,2017-04-05,1,5,5,1,normal,0,1,35,0,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal"
2,2017,2,2017-04-06,2,4,4,1,normal,0,4,0,7,SPD Smith,Maharashtra Cricket Association Stadium
3,2017,3,2017-04-07,3,6,6,1,normal,0,6,0,10,CA Lynn,Saurashtra Cricket Association Stadium
4,2017,4,2017-04-08,4,8,8,1,normal,0,8,0,6,GJ Maxwell,Holkar Cricket Stadium
5,2017,5,2017-04-08,5,7,5,2,normal,0,5,15,0,KM Jadhav,M Chinnaswamy Stadium
6,2017,1,2017-04-09,3,1,1,1,normal,0,1,0,9,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal"
7,2017,6,2017-04-09,6,2,2,1,normal,0,2,0,4,N Rana,Wankhede Stadium
8,2017,4,2017-04-10,5,8,5,2,normal,0,8,0,8,AR Patel,Holkar Cricket Stadium
9,2017,2,2017-04-11,7,4,4,1,normal,0,7,97,0,SV Samson,Maharashtra Cricket Association Stadium
10,2017,6,2017-04-12,1,2,2,1,normal,0,2,0,4,JJ Bumrah,Wankhede Stadium
11,2017,7,2017-04-13,8,6,6,1,normal,0,6,0,8,SP Narine,Eden Gardens
12,2017,5,2017-04-14,5,2,2,1,normal,0,2,0,4,KA Pollard,M Chinnaswamy Stadium
13,2017,3,2017-04-14,4,3,3,1,normal,0,3,0,7,AJ Tye,Saurashtra Cricket Association Stadium
14,2017,7,2017-04-15,6,1,1,1,normal,0,6,17,0,RV Uthappa,Eden Gardens
15,2017,8,2017-04-15,7,8,7,2,normal,0,7,51,0,CJ Anderson,Feroz Shah Kotla
16,2017,6,2017-04-16,3,2,2,1,normal,0,2,0,6,N Rana,Wankhede Stadium
17,2017,5,2017-04-16,4,5,5,1,normal,0,4,27,0,BA Stokes,M Chinnaswamy Stadium
18,2017,8,2017-04-17,7,6,7,2,normal,0,6,0,4,NM Coulter-Nile,Feroz Shah Kotla
19,2017,1,2017-04-17,1,8,8,1,normal,0,1,5,0,B Kumar,"Rajiv Gandhi International Stadium, Uppal"
20,2017,3,2017-04-18,5,3,3,1,normal,0,5,21,0,CH Gayle,Saurashtra Cricket Association Stadium
21,2017,1,2017-04-19,1,7,1,2,normal,0,1,15,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal"
22,2017,4,2017-04-20,8,2,2,1,normal,0,2,0,8,JC Buttler,Holkar Cricket Stadium
23,2017,7,2017-04-21,6,3,3,1,normal,0,3,0,4,SK Raina,Eden Gardens
24,2017,6,2017-04-22,2,7,7,1,normal,0,2,14,0,MJ McClenaghan,Wankhede Stadium
25,2017,2,2017-04-22,1,4,4,1,normal,0,4,0,6,MS Dhoni,Maharashtra Cricket Association Stadium
26,2017,3,2017-04-23,8,3,3,1,normal,0,8,26,0,HM Amla,Saurashtra Cricket Association Stadium
27,2017,7,2017-04-23,6,5,5,1,normal,0,6,82,0,NM Coulter-Nile,Eden Gardens
28,2017,6,2017-04-24,4,2,2,1,normal,0,4,3,0,BA Stokes,Wankhede Stadium
29,2017,2,2017-04-26,4,6,6,1,normal,0,6,0,7,RV Uthappa,Maharashtra Cricket Association Stadium
30,2017,5,2017-04-27,5,3,3,1,normal,0,3,0,7,AJ Tye,M Chinnaswamy Stadium
31,2017,7,2017-04-28,7,6,6,1,normal,0,6,0,7,G Gambhir,Eden Gardens
32,2017,9,2017-04-28,1,8,8,1,normal,0,1,26,0,Rashid Khan,"Punjab Cricket Association IS Bindra Stadium, Mohali"
33,2017,2,2017-04-29,4,5,5,1,normal,0,4,61,0,LH Ferguson,Maharashtra Cricket Association Stadium
34,2017,3,2017-04-29,3,2,3,2,tie,0,2,0,0,KH Pandya,Saurashtra Cricket Association Stadium
35,2017,9,2017-04-30,7,8,8,1,normal,0,8,0,10,Sandeep Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali"
36,2017,1,2017-04-30,1,6,6,1,normal,0,1,48,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal"
37,2017,6,2017-05-01,5,2,5,2,normal,0,2,0,5,RG Sharma,Wankhede Stadium
38,2017,2,2017-05-01,3,4,4,1,normal,0,4,0,5,BA Stokes,Maharashtra Cricket Association Stadium
39,2017,8,2017-05-02,1,7,7,1,normal,0,7,0,6,Mohammed Shami,Feroz Shah Kotla
40,2017,7,2017-05-03,6,4,4,1,normal,0,4,0,4,RA Tripathi,Eden Gardens
41,2017,8,2017-05-04,3,7,7,1,normal,0,7,0,7,RR Pant,Feroz Shah Kotla
42,2017,5,2017-05-05,8,5,5,1,normal,0,8,19,0,Sandeep Sharma,M Chinnaswamy Stadium
43,2017,1,2017-05-06,4,1,1,1,normal,0,4,12,0,JD Unadkat,"Rajiv Gandhi International Stadium, Uppal"
44,2017,8,2017-05-06,2,7,7,1,normal,0,2,146,0,LMP Simmons,Feroz Shah Kotla
45,2017,5,2017-05-07,5,6,6,1,normal,0,6,0,6,SP Narine,M Chinnaswamy Stadium
46,2017,9,2017-05-07,8,3,3,1,normal,0,3,0,6,DR Smith,"Punjab Cricket Association IS Bindra Stadium, Mohali"
47,2017,1,2017-05-08,2,1,2,2,normal,0,1,0,7,S Dhawan,"Rajiv Gandhi International Stadium, Uppal"
48,2017,9,2017-05-09,8,6,6,1,normal,0,8,14,0,MM Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali"
49,2017,10,2017-05-10,3,7,7,1,normal,0,7,0,2,SS Iyer,Green Park
50,2017,6,2017-05-11,8,2,2,1,normal,0,8,7,0,WP Saha,Wankhede Stadium
51,2017,8,2017-05-12,7,4,7,2,normal,0,7,7,0,KK Nair,Feroz Shah Kotla
52,2017,10,2017-05-13,3,1,1,1,normal,0,1,0,8,Mohammed Siraj,Green Park
53,2017,7,2017-05-13,2,6,6,1,normal,0,2,9,0,AT Rayudu,Eden Gardens
54,2017,2,2017-05-14,8,4,4,1,normal,0,4,0,9,JD Unadkat,Maharashtra Cricket Association Stadium
55,2017,8,2017-05-14,5,7,5,2,normal,0,5,10,0,HV Patel,Feroz Shah Kotla
56,2017,6,2017-05-16,4,2,2,1,normal,0,4,20,0,Washington Sundar,Wankhede Stadium
57,2017,5,2017-05-17,1,6,6,1,normal,1,6,0,7,NM Coulter-Nile,M Chinnaswamy Stadium
58,2017,5,2017-05-19,6,2,2,1,normal,0,2,0,6,KV Sharma,M Chinnaswamy Stadium
59,2017,1,2017-05-21,2,4,2,2,normal,0,2,1,0,KH Pandya,"Rajiv Gandhi International Stadium, Uppal"
60,2008,5,2008-04-18,6,5,5,1,normal,0,6,140,0,BB McCullum,M Chinnaswamy Stadium
61,2008,9,2008-04-19,9,8,9,2,normal,0,9,33,0,MEK Hussey,"Punjab Cricket Association Stadium, Mohali"
62,2008,8,2008-04-19,10,7,10,2,normal,0,7,0,9,MF Maharoof,Feroz Shah Kotla
63,2008,6,2008-04-20,2,5,2,2,normal,0,5,0,5,MV Boucher,Wankhede Stadium
64,2008,7,2008-04-20,1,6,1,2,normal,0,6,0,5,DJ Hussey,Eden Gardens
65,2008,11,2008-04-21,8,10,8,2,normal,0,10,0,6,SR Watson,Sawai Mansingh Stadium
66,2008,1,2008-04-22,1,7,1,2,normal,0,7,0,9,V Sehwag,"Rajiv Gandhi International Stadium, Uppal"
67,2008,12,2008-04-23,9,2,2,1,normal,0,9,6,0,ML Hayden,"MA Chidambaram Stadium, Chepauk"
68,2008,1,2008-04-24,1,10,10,1,normal,0,10,0,3,YK Pathan,"Rajiv Gandhi International Stadium, Uppal"
69,2008,9,2008-04-25,8,2,2,1,normal,0,8,66,0,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali"
70,2008,5,2008-04-26,5,10,10,1,normal,0,10,0,7,SR Watson,M Chinnaswamy Stadium
71,2008,12,2008-04-26,6,9,6,2,normal,0,9,0,9,JDP Oram,"MA Chidambaram Stadium, Chepauk"
72,2008,6,2008-04-27,2,1,1,1,normal,0,1,0,10,AC Gilchrist,Dr DY Patil Sports Academy
73,2008,9,2008-04-27,7,8,7,2,normal,0,8,0,4,SM Katich,"Punjab Cricket Association Stadium, Mohali"
74,2008,5,2008-04-28,9,5,9,2,normal,0,9,13,0,MS Dhoni,M Chinnaswamy Stadium
75,2008,7,2008-04-29,6,2,6,2,normal,0,2,0,7,ST Jayasuriya,Eden Gardens
76,2008,8,2008-04-30,7,5,5,1,normal,0,7,10,0,GD McGrath,Feroz Shah Kotla
77,2008,1,2008-05-01,1,8,8,1,normal,0,8,0,7,SE Marsh,"Rajiv Gandhi International Stadium, Uppal"
78,2008,11,2008-05-01,10,6,10,2,normal,0,10,45,0,SA Asnodkar,Sawai Mansingh Stadium
79,2008,12,2008-05-02,9,7,9,2,normal,0,7,0,8,V Sehwag,"MA Chidambaram Stadium, Chepauk"
80,2008,1,2008-05-25,1,5,1,2,normal,0,5,0,5,R Vinay Kumar,"Rajiv Gandhi International Stadium, Uppal"
81,2008,9,2008-05-03,8,6,8,2,normal,0,8,9,0,IK Pathan,"Punjab Cricket Association Stadium, Mohali"
82,2008,6,2008-05-04,2,7,7,1,normal,0,2,29,0,SM Pollock,Dr DY Patil Sports Academy
83,2008,11,2008-05-04,9,10,9,2,normal,0,10,0,8,Sohail Tanvir,Sawai Mansingh Stadium
84,2008,5,2008-05-05,5,8,8,1,normal,0,8,0,6,S Sreesanth,M Chinnaswamy Stadium
85,2008,12,2008-05-06,9,1,1,1,normal,0,1,0,7,AC Gilchrist,"MA Chidambaram Stadium, Chepauk"
86,2008,6,2008-05-07,10,2,2,1,normal,0,2,0,7,A Nehra,Dr DY Patil Sports Academy
87,2008,8,2008-05-08,7,9,9,1,normal,0,9,0,4,MS Dhoni,Feroz Shah Kotla
88,2008,7,2008-05-08,6,5,6,2,normal,0,6,5,0,SC Ganguly,Eden Gardens
89,2008,11,2008-05-09,1,10,10,1,normal,0,10,0,8,YK Pathan,Sawai Mansingh Stadium
90,2008,5,2008-05-28,5,2,2,1,normal,0,2,0,9,CRD Fernando,M Chinnaswamy Stadium
91,2008,12,2008-05-10,9,8,8,1,normal,0,9,18,0,L Balaji,"MA Chidambaram Stadium, Chepauk"
92,2008,1,2008-05-11,6,1,6,2,normal,0,6,23,0,SC Ganguly,"Rajiv Gandhi International Stadium, Uppal"
93,2008,11,2008-05-11,7,10,10,1,normal,0,10,0,3,SR Watson,Sawai Mansingh Stadium
94,2008,9,2008-05-12,5,8,5,2,normal,0,8,0,9,SE Marsh,"Punjab Cricket Association Stadium, Mohali"
95,2008,7,2008-05-13,6,7,6,2,normal,0,6,23,0,Shoaib Akhtar,Eden Gardens
96,2008,6,2008-05-14,9,2,2,1,normal,0,2,0,9,ST Jayasuriya,Wankhede Stadium
97,2008,9,2008-05-28,8,10,10,1,normal,0,8,41,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali"
98,2008,8,2008-05-15,7,1,1,1,normal,0,7,12,0,A Mishra,Feroz Shah Kotla
99,2008,6,2008-05-16,6,2,2,1,normal,0,2,0,8,SM Pollock,Wankhede Stadium
100,2008,8,2008-05-17,7,8,7,2,normal,1,8,6,0,DPMD Jayawardene,Feroz Shah Kotla
101,2008,11,2008-05-17,10,5,5,1,normal,0,10,65,0,GC Smith,Sawai Mansingh Stadium
102,2008,1,2008-05-18,2,1,1,1,normal,0,2,25,0,DJ Bravo,"Rajiv Gandhi International Stadium, Uppal"
103,2008,7,2008-05-18,6,9,6,2,normal,1,9,3,0,M Ntini,Eden Gardens
104,2008,5,2008-05-19,5,7,7,1,normal,0,7,0,5,SP Goswami,M Chinnaswamy Stadium
105,2008,7,2008-05-20,6,10,10,1,normal,0,10,0,6,YK Pathan,Eden Gardens
106,2008,6,2008-05-21,8,2,2,1,normal,0,8,1,0,SE Marsh,Wankhede Stadium
107,2008,12,2008-05-21,5,9,5,2,normal,0,5,14,0,A Kumble,"MA Chidambaram Stadium, Chepauk"
108,2008,9,2008-05-23,1,8,8,1,normal,0,8,0,6,SE Marsh,"Punjab Cricket Association Stadium, Mohali"
109,2008,8,2008-05-24,2,7,7,1,normal,0,7,0,5,KD Karthik,Feroz Shah Kotla
110,2008,12,2008-05-24,10,9,10,2,normal,0,10,10,0,JA Morkel,"MA Chidambaram Stadium, Chepauk"
111,2008,5,2008-05-03,5,1,1,1,normal,0,5,3,0,P Kumar,M Chinnaswamy Stadium
112,2008,7,2008-05-25,8,6,8,2,normal,0,6,0,3,Umar Gul,Eden Gardens
113,2008,11,2008-05-26,2,10,10,1,normal,0,10,0,5,Sohail Tanvir,Sawai Mansingh Stadium
114,2008,1,2008-05-27,1,9,1,2,normal,0,9,0,7,SK Raina,"Rajiv Gandhi International Stadium, Uppal"
115,2008,6,2008-05-30,10,7,7,1,normal,0,10,105,0,SR Watson,Wankhede Stadium
116,2008,6,2008-05-31,8,9,8,2,normal,0,9,0,9,M Ntini,Wankhede Stadium
117,2008,6,2008-06-01,9,10,10,1,normal,0,10,0,3,YK Pathan,Dr DY Patil Sports Academy
118,2009,13,2009-04-18,2,9,9,1,normal,0,2,19,0,SR Tendulkar,Newlands
119,2009,13,2009-04-18,5,10,5,2,normal,0,5,75,0,R Dravid,Newlands
120,2009,13,2009-04-19,8,7,7,1,normal,1,7,0,10,DL Vettori,Newlands
121,2009,13,2009-04-19,6,1,6,2,normal,0,1,0,8,RP Singh,Newlands
122,2009,14,2009-04-20,9,5,9,2,normal,0,9,92,0,M Muralitharan,St George's Park
123,2009,15,2009-04-21,8,6,6,1,normal,1,6,11,0,CH Gayle,Kingsmead
124,2009,13,2009-04-22,1,5,1,2,normal,0,1,24,0,AC Gilchrist,Newlands
125,2009,15,2009-04-23,7,9,7,2,normal,0,7,9,0,AB de Villiers,Kingsmead
126,2009,13,2009-04-23,10,6,6,1,tie,0,10,0,0,YK Pathan,Newlands
127,2009,15,2009-04-24,5,8,5,2,normal,0,8,0,7,RS Bopara,Kingsmead
128,2009,15,2009-04-25,1,2,1,2,normal,0,1,12,0,PP Ojha,Kingsmead
129,2009,14,2009-04-26,5,7,5,2,normal,0,7,0,6,TM Dilshan,St George's Park
130,2009,13,2009-04-26,8,10,8,2,normal,0,8,27,0,KC Sangakkara,Newlands
131,2009,15,2009-04-27,9,1,1,1,normal,0,1,0,6,HH Gibbs,Kingsmead
132,2009,14,2009-04-27,2,6,2,2,normal,0,2,92,0,SR Tendulkar,St George's Park
133,2009,16,2009-04-28,7,10,7,2,normal,0,10,0,5,YK Pathan,SuperSport Park
134,2009,15,2009-04-29,6,5,6,2,normal,0,5,0,5,MV Boucher,Kingsmead
135,2009,15,2009-04-29,8,2,8,2,normal,0,8,3,0,KC Sangakkara,Kingsmead
136,2009,16,2009-04-30,1,7,7,1,normal,0,7,0,6,DP Nannes,SuperSport Park
137,2009,16,2009-04-30,9,10,10,1,normal,0,9,38,0,SK Raina,SuperSport Park
138,2009,17,2009-05-01,2,6,2,2,normal,0,2,9,0,JP Duminy,Buffalo Park
139,2009,15,2009-05-01,5,8,5,2,normal,0,5,8,0,Yuvraj Singh,Kingsmead
140,2009,14,2009-05-02,1,10,1,2,normal,0,10,0,3,YK Pathan,St George's Park
141,2009,18,2009-05-02,9,7,7,1,normal,0,9,18,0,SB Jakati,New Wanderers Stadium
142,2009,14,2009-05-03,6,8,6,2,normal,0,8,0,6,DPMD Jayawardene,St George's Park
143,2009,18,2009-05-03,2,5,2,2,normal,0,5,0,9,JH Kallis,New Wanderers Stadium
144,2009,17,2009-05-04,9,1,9,2,normal,0,9,78,0,MS Dhoni,Buffalo Park
145,2009,15,2009-05-05,10,8,8,1,normal,0,10,78,0,GC Smith,Kingsmead
146,2009,15,2009-05-05,6,7,6,2,normal,0,7,0,9,G Gambhir,Kingsmead
147,2009,16,2009-05-06,1,2,1,2,normal,0,1,19,0,RG Sharma,SuperSport Park
148,2009,16,2009-05-07,5,10,10,1,normal,0,10,0,7,A Singh,SuperSport Park
149,2009,16,2009-05-07,9,8,9,2,normal,1,9,12,0,ML Hayden,SuperSport Park
150,2009,17,2009-05-08,2,7,2,2,normal,0,7,0,7,A Nehra,Buffalo Park
151,2009,19,2009-05-09,1,8,8,1,normal,0,8,0,3,DPMD Jayawardene,De Beers Diamond Oval
152,2009,19,2009-05-09,10,9,10,2,normal,0,9,0,7,S Badrinath,De Beers Diamond Oval
153,2009,14,2009-05-10,2,5,2,2,normal,0,2,16,0,JP Duminy,St George's Park
154,2009,18,2009-05-10,6,7,7,1,normal,0,7,0,7,A Mishra,New Wanderers Stadium
155,2009,19,2009-05-11,1,10,1,2,normal,0,1,53,0,DR Smith,De Beers Diamond Oval
156,2009,16,2009-05-12,6,5,5,1,normal,0,5,0,6,LRPL Taylor,SuperSport Park
157,2009,16,2009-05-12,8,2,8,2,normal,0,2,0,8,Harbhajan Singh,SuperSport Park
158,2009,15,2009-05-13,7,1,1,1,normal,0,7,12,0,R Bhatia,Kingsmead
159,2009,15,2009-05-14,9,5,9,2,normal,0,5,0,2,LRPL Taylor,Kingsmead
160,2009,15,2009-05-14,10,2,10,2,normal,0,10,2,0,SK Warne,Kingsmead
161,2009,20,2009-05-15,7,8,8,1,normal,0,8,0,6,B Lee,OUTsurance Oval
162,2009,14,2009-05-16,2,9,2,2,normal,0,9,0,7,ML Hayden,St George's Park
163,2009,18,2009-05-16,6,1,1,1,normal,0,1,0,6,RG Sharma,New Wanderers Stadium
164,2009,18,2009-05-17,8,1,1,1,normal,0,8,1,0,Yuvraj Singh,New Wanderers Stadium
165,2009,20,2009-05-17,7,10,7,2,normal,0,7,14,0,AB de Villiers,OUTsurance Oval
166,2009,16,2009-05-18,9,6,9,2,normal,0,6,0,7,BJ Hodge,SuperSport Park
167,2009,18,2009-05-19,7,5,7,2,normal,0,5,0,7,JH Kallis,New Wanderers Stadium
168,2009,15,2009-05-20,10,6,6,1,normal,0,6,0,4,LR Shukla,Kingsmead
169,2009,15,2009-05-20,9,8,9,2,normal,0,9,24,0,M Muralitharan,Kingsmead
170,2009,16,2009-05-21,2,7,7,1,normal,0,7,0,4,V Sehwag,SuperSport Park
171,2009,16,2009-05-21,5,1,5,2,normal,0,5,12,0,MK Pandey,SuperSport Park
172,2009,16,2009-05-22,7,1,1,1,normal,0,1,0,6,AC Gilchrist,SuperSport Park
173,2009,18,2009-05-23,9,5,5,1,normal,0,5,0,6,MK Pandey,New Wanderers Stadium
174,2009,18,2009-05-24,1,5,5,1,normal,0,1,6,0,A Kumble,New Wanderers Stadium
175,2010,6,2010-03-12,6,1,1,1,normal,0,6,11,0,AD Mathews,Dr DY Patil Sports Academy
176,2010,6,2010-03-13,2,10,2,2,normal,0,2,4,0,YK Pathan,Brabourne Stadium
177,2010,9,2010-03-13,8,7,7,1,normal,0,7,0,5,G Gambhir,"Punjab Cricket Association Stadium, Mohali"
178,2010,7,2010-03-14,5,6,6,1,normal,0,6,0,7,MK Tiwary,Eden Gardens
179,2010,12,2010-03-14,1,9,1,2,normal,0,1,31,0,WPUJC Vaas,"MA Chidambaram Stadium, Chepauk"
180,2010,21,2010-03-15,10,7,7,1,normal,0,7,0,6,V Sehwag,"Sardar Patel Stadium, Motera"
181,2010,5,2010-03-16,8,5,8,2,normal,0,5,0,8,JH Kallis,M Chinnaswamy Stadium
182,2010,7,2010-03-16,9,6,9,2,normal,0,9,55,0,MS Dhoni,Eden Gardens
183,2010,8,2010-03-17,2,7,7,1,normal,0,2,98,0,SR Tendulkar,Feroz Shah Kotla
184,2010,5,2010-03-18,10,5,5,1,normal,0,5,0,10,JH Kallis,M Chinnaswamy Stadium
185,2010,8,2010-03-19,7,9,7,2,normal,0,9,0,5,ML Hayden,Feroz Shah Kotla
186,2010,22,2010-03-19,1,8,8,1,normal,0,1,6,0,A Symonds,Barabati Stadium
187,2010,21,2010-03-20,10,6,10,2,normal,0,10,34,0,AA Jhunjhunwala,"Sardar Patel Stadium, Motera"
188,2010,6,2010-03-20,2,5,2,2,normal,0,5,0,7,JH Kallis,Brabourne Stadium
189,2010,22,2010-03-21,1,7,1,2,normal,0,1,10,0,A Symonds,Barabati Stadium
190,2010,12,2010-03-21,8,9,9,1,tie,0,8,0,0,J Theron,"MA Chidambaram Stadium, Chepauk"
191,2010,6,2010-03-22,6,2,6,2,normal,0,2,0,7,SR Tendulkar,Brabourne Stadium
192,2010,5,2010-03-23,5,9,9,1,normal,0,5,36,0,RV Uthappa,M Chinnaswamy Stadium
193,2010,9,2010-03-24,10,8,8,1,normal,0,10,31,0,AC Voges,"Punjab Cricket Association Stadium, Mohali"
194,2010,6,2010-03-25,9,2,2,1,normal,0,2,0,5,SR Tendulkar,Brabourne Stadium
195,2010,21,2010-03-26,1,10,1,2,normal,0,10,0,8,YK Pathan,"Sardar Patel Stadium, Motera"
196,2010,9,2010-03-27,6,8,6,2,normal,0,6,39,0,MK Tiwary,"Punjab Cricket Association Stadium, Mohali"
197,2010,5,2010-03-25,7,5,5,1,normal,0,7,17,0,KM Jadhav,M Chinnaswamy Stadium
198,2010,21,2010-03-28,10,9,10,2,normal,0,10,17,0,NV Ojha,"Sardar Patel Stadium, Motera"
199,2010,6,2010-03-28,2,1,1,1,normal,0,2,41,0,Harbhajan Singh,Dr DY Patil Sports Academy
200,2010,8,2010-03-29,7,6,7,2,normal,0,7,40,0,DA Warner,Feroz Shah Kotla
201,2010,6,2010-03-30,8,2,2,1,normal,0,2,0,4,SL Malinga,Brabourne Stadium
202,2010,12,2010-03-31,5,9,5,2,normal,0,9,0,5,M Vijay,"MA Chidambaram Stadium, Chepauk"
203,2010,8,2010-03-31,7,10,7,2,normal,0,7,67,0,KD Karthik,Feroz Shah Kotla
204,2010,7,2010-04-01,6,1,6,2,normal,0,6,24,0,SC Ganguly,Eden Gardens
205,2010,9,2010-04-02,8,5,8,2,normal,0,5,0,6,KP Pietersen,"Punjab Cricket Association Stadium, Mohali"
206,2010,12,2010-04-03,9,10,9,2,normal,0,9,23,0,M Vijay,"MA Chidambaram Stadium, Chepauk"
207,2010,6,2010-04-03,2,1,2,2,normal,0,2,63,0,AT Rayudu,Brabourne Stadium
208,2010,7,2010-04-04,6,8,6,2,normal,0,8,0,8,DPMD Jayawardene,Eden Gardens
209,2010,8,2010-04-04,7,5,7,2,normal,0,7,37,0,PD Collingwood,Feroz Shah Kotla
210,2010,23,2010-04-05,10,1,10,2,normal,0,10,2,0,SK Warne,"Vidarbha Cricket Association Stadium, Jamtha"
211,2010,12,2010-04-06,9,2,9,2,normal,0,9,24,0,SK Raina,"MA Chidambaram Stadium, Chepauk"
212,2010,11,2010-04-07,8,10,8,2,normal,0,10,0,9,MJ Lumb,Sawai Mansingh Stadium
213,2010,7,2010-04-07,6,7,6,2,normal,0,6,14,0,SC Ganguly,Eden Gardens
214,2010,5,2010-04-08,5,1,1,1,normal,0,1,0,7,TL Suman,M Chinnaswamy Stadium
215,2010,9,2010-04-09,2,8,2,2,normal,0,8,0,6,KC Sangakkara,"Punjab Cricket Association Stadium, Mohali"
216,2010,23,2010-04-10,9,1,9,2,normal,0,1,0,6,RJ Harris,"Vidarbha Cricket Association Stadium, Jamtha"
217,2010,5,2010-04-10,6,5,5,1,normal,0,5,0,7,R Vinay Kumar,M Chinnaswamy Stadium
218,2010,8,2010-04-11,7,8,7,2,normal,0,8,0,7,PP Chawla,Feroz Shah Kotla
219,2010,11,2010-04-11,2,10,10,1,normal,0,2,37,0,SR Tendulkar,Sawai Mansingh Stadium
220,2010,23,2010-04-12,1,5,5,1,normal,0,1,13,0,Harmeet Singh,"Vidarbha Cricket Association Stadium, Jamtha"
221,2010,6,2010-04-13,2,7,2,2,normal,0,2,39,0,KA Pollard,Brabourne Stadium
222,2010,12,2010-04-13,6,9,6,2,normal,0,9,0,9,R Ashwin,"MA Chidambaram Stadium, Chepauk"
223,2010,11,2010-04-14,10,5,10,2,normal,0,5,0,5,KP Pietersen,Sawai Mansingh Stadium
224,2010,12,2010-04-15,9,7,9,2,normal,0,7,0,6,G Gambhir,"MA Chidambaram Stadium, Chepauk"
225,2010,24,2010-04-16,8,1,1,1,normal,0,1,0,5,RG Sharma,Himachal Pradesh Cricket Association Stadium
226,2010,5,2010-04-17,2,5,5,1,normal,0,2,57,0,R McLaren,M Chinnaswamy Stadium
227,2010,7,2010-04-17,10,6,10,2,normal,0,6,0,8,JD Unadkat,Eden Gardens
228,2010,24,2010-04-18,8,9,9,1,normal,0,9,0,6,MS Dhoni,Himachal Pradesh Cricket Association Stadium
229,2010,8,2010-04-18,1,7,1,2,normal,0,1,11,0,A Symonds,Feroz Shah Kotla
230,2010,7,2010-04-19,2,6,2,2,normal,0,6,0,9,M Kartik,Eden Gardens
231,2010,6,2010-04-21,2,5,2,2,normal,0,2,35,0,KA Pollard,Dr DY Patil Sports Academy
232,2010,6,2010-04-22,9,1,9,2,normal,0,9,38,0,DE Bollinger,Dr DY Patil Sports Academy
233,2010,6,2010-04-24,1,5,1,2,normal,0,5,0,9,A Kumble,Dr DY Patil Sports Academy
234,2010,6,2010-04-25,9,2,9,2,normal,0,9,22,0,SK Raina,Dr DY Patil Sports Academy
235,2011,12,2011-04-08,9,6,9,2,normal,0,9,2,0,S Anirudha,"MA Chidambaram Stadium, Chepauk"
236,2011,1,2011-04-09,1,10,10,1,normal,0,10,0,8,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal"
237,2011,25,2011-04-09,11,5,11,2,normal,0,5,0,6,AB de Villiers,Nehru Stadium
238,2011,8,2011-04-10,7,2,7,2,normal,0,2,0,8,SL Malinga,Feroz Shah Kotla
239,2011,6,2011-04-10,8,4,8,2,normal,0,4,0,7,SB Wagh,Dr DY Patil Sports Academy
240,2011,7,2011-04-11,6,1,6,2,normal,0,6,9,0,JH Kallis,Eden Gardens
241,2011,11,2011-04-12,7,10,7,2,normal,0,10,0,6,SK Warne,Sawai Mansingh Stadium
242,2011,5,2011-04-12,5,2,2,1,normal,0,2,0,9,SR Tendulkar,M Chinnaswamy Stadium
243,2011,9,2011-04-13,9,8,8,1,normal,0,8,0,6,PC Valthaty,"Punjab Cricket Association Stadium, Mohali"
244,2011,6,2011-04-13,11,4,11,2,normal,0,4,0,4,MD Mishra,Dr DY Patil Sports Academy
245,2011,1,2011-04-14,1,5,5,1,normal,0,1,33,0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal"
246,2011,11,2011-04-15,10,6,6,1,normal,0,6,0,9,G Gambhir,Sawai Mansingh Stadium
247,2011,6,2011-04-15,2,11,11,1,normal,0,11,0,8,BB McCullum,Wankhede Stadium
248,2011,12,2011-04-16,9,5,9,2,normal,0,9,21,0,MEK Hussey,"MA Chidambaram Stadium, Chepauk"
249,2011,1,2011-04-16,1,8,8,1,normal,0,8,0,8,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal"
250,2011,6,2011-04-17,4,7,7,1,normal,0,7,0,3,Yuvraj Singh,Dr DY Patil Sports Academy
251,2011,7,2011-04-17,10,6,6,1,normal,0,6,0,8,L Balaji,Eden Gardens
252,2011,25,2011-04-18,9,11,11,1,normal,1,11,0,7,BB McCullum,Nehru Stadium
253,2011,8,2011-04-19,1,7,1,2,normal,0,1,16,0,S Sohal,Feroz Shah Kotla
254,2011,6,2011-04-20,4,2,4,2,normal,0,2,0,7,MM Patel,Wankhede Stadium
255,2011,7,2011-04-20,11,6,6,1,normal,0,11,6,0,DPMD Jayawardene,Eden Gardens
256,2011,9,2011-04-21,8,10,10,1,normal,0,8,48,0,SE Marsh,"Punjab Cricket Association Stadium, Mohali"
257,2011,6,2011-04-22,2,9,9,1,normal,0,2,8,0,Harbhajan Singh,Wankhede Stadium
258,2011,7,2011-04-22,6,5,5,1,normal,0,5,0,9,CH Gayle,Eden Gardens
